date,GP_PO,sku,from_facility,to_facility,warehouse,quantity,received_quantity,Intransit_quantity,brand
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,410405190006,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,410405200006,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,410405201005,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,410405201006,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,410405202006,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,410405204006,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,410405204007,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-3,0.0,3.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,410405206006,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,410405209006,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-3,0.0,3.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,410405210005,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,410405210006,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,MC-410402861002,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,MC-410402861003,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,MC-410404324001,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-5,0.0,5.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,MC-410404324003,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,MC-410404367005,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,MC-410404367006,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,MC-410404383005,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-04-03 00:00:00,SO00807_Short_GRN_Qty,MC-410404393004,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405100003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405109002,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405109003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405109006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405110002,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405110003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405110004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405112002,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405112003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405112004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405113003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405113004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405123003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405125006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405140005,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405140006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-3,0.0,3.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405143002,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405143003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405144007,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405145003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405146006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,410405169005,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,MC-410402578001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,MC-410402578002,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,MC-410402578005,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,MC-410402578006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,MC-410402678005,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,MC-410402678006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,MC-410403640004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00810_Short_GRN_Qty,MC-410403640005,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405106001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405110001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405115003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405123001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405125001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405128002,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-9,0.0,9.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405128003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-10,0.0,10.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405128004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-10,0.0,10.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405128005,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-3,0.0,3.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405130002,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405131006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405140007,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405142004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-6,0.0,6.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405142005,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-5,0.0,5.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405142006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405143004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405146005,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-7,0.0,7.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405152002,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-9,0.0,9.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405152004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-5,0.0,5.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405154006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405159003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405163004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405166007,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405167007,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405169006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405171005,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405189002,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405189004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405190003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-9,0.0,9.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405190004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-5,0.0,5.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405191004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405191007,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405192001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405205007,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405218002,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405219006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00811_Short_GRN_Qty,410405220001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00812_Short_GRN_Qty,410405115007,OPP_WIQ_MH,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00812_Short_GRN_Qty,410405115008,OPP_WIQ_MH,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00812_Short_GRN_Qty,410405152005,OPP_WIQ_MH,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-03-18 00:00:00,SO00812_Short_GRN_Qty,410405219006,OPP_WIQ_MH,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-06-05 00:00:00,SO00815_Short_GRN_Qty,BL-CAB023FQ1MPK,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-31,0.0,31.0,Belkin
2026-06-05 00:00:00,SO00815_Short_GRN_Qty,BL-CAB024FQ1MBL,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-3,0.0,3.0,Belkin
2026-03-14 00:00:00,SO00838_Short_GRN_Qty,HB-195166190693,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-100,0.0,100.0,Hasbro
2026-03-31 00:00:00,SO00852_Short_GRN_Qty,BEIN-9512,OPP_WIQ_MH,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-03-31 00:00:00,SO00852_Short_GRN_Qty,BEIN-9513,OPP_WIQ_MH,B2C/B2B,Outward-Intransit,-2,0.0,2.0,UCB
2026-03-31 00:00:00,SO00852_Short_GRN_Qty,BEIN-9573,OPP_WIQ_MH,B2C/B2B,Outward-Intransit,-2,0.0,2.0,UCB
2026-06-19 00:00:00,SO00854_Short_GRN_Qty,HB-5010996274304,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-4,0.0,4.0,Hasbro
2026-03-29 00:00:00,SO00875_Short_GRN_Qty,BSB-3724DB,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-3,0.0,3.0,BSB
2026-03-29 00:00:00,SO00875_Short_GRN_Qty,BSB-4818DB,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-20,0.0,20.0,BSB
2026-03-29 00:00:00,SO00875_Short_GRN_Qty,BSB-4819DB,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,BSB
2026-03-29 00:00:00,SO00876_Short_GRN_Qty,BSB-3724DB,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-23,0.0,23.0,BSB
2026-03-25 00:00:00,SO00887_Short_GRN_Qty,BL-MSA036QCLV,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-5,0.0,5.0,Belkin
2026-03-25 00:00:00,SO00887_Short_GRN_Qty,BL-MSA036QCSE,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-6,0.0,6.0,Belkin
2026-03-25 00:00:00,SO00887_Short_GRN_Qty,BL-MSA037QCSA,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-5,0.0,5.0,Belkin
2026-03-25 00:00:00,SO00887_Short_GRN_Qty,BL-OVA209FQ,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-9,0.0,9.0,Belkin
2026-03-25 00:00:00,SO00887_Short_GRN_Qty,BL-OVA212FQ,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-5,0.0,5.0,Belkin
2026-03-25 00:00:00,SO00887_Short_GRN_Qty,BL-OVA270QC,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-5,0.0,5.0,Belkin
2026-03-25 00:00:00,SO00888_Short_GRN_Qty,BL-OVA208FQ,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Belkin
2026-03-25 00:00:00,SO00888_Short_GRN_Qty,BL-OVA271QC,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Belkin
2026-03-25 00:00:00,SO00890_Short_GRN_Qty,BL-BPB014BTBK,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-36,0.0,36.0,Belkin
2026-03-31 00:00:00,SO00897_Short_GRN_Qty,HAMLEYS-494348309,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-26,0.0,26.0,Hamleys
2026-03-31 00:00:00,SO00897_Short_GRN_Qty,HAMLEYS-494514190,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-27,0.0,27.0,Hamleys
2026-03-31 00:00:00,SO00897_Short_GRN_Qty,HAMLEYS-494514484,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-03-31 00:00:00,SO00897_Short_GRN_Qty,HAMLEYS-494514569,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-24,0.0,24.0,Hamleys
2026-03-31 00:00:00,SO00897_Short_GRN_Qty,HAMLEYS-494613907,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-17,0.0,17.0,Hamleys
2026-03-31 00:00:00,SO00897_Short_GRN_Qty,HAMLEYS-494614063,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-44,0.0,44.0,Hamleys
2026-03-31 00:00:00,SO00897_Short_GRN_Qty,HAMLEYS-MJ-GV,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Hamleys
2026-03-31 00:00:00,SO00897_Short_GRN_Qty,HAMLEYS-MJ-MVB,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-4,0.0,4.0,Hamleys
2026-03-31 00:00:00,SO00897_Short_GRN_Qty,HAMLEYS-MJ-VFS,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-24,0.0,24.0,Hamleys
2026-03-31 00:00:00,SO00897_Short_GRN_Qty,HAMLEYS-MST-3,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-16,0.0,16.0,Hamleys
2026-03-31 00:00:00,SO00897_Short_GRN_Qty,HAMLEYS-MSZ-1,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-03-31 00:00:00,SO00897_Short_GRN_Qty,HAMLEYS-MSZ-15,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Hamleys
2026-03-31 00:00:00,SO00897_Short_GRN_Qty,HAMLEYS-MSZ-8,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-03-30 00:00:00,SO00898_Short_GRN_Qty,HAMLEYS-494424052,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-13,0.0,13.0,Hamleys
2026-03-30 00:00:00,SO00898_Short_GRN_Qty,HAMLEYS-494514183,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Hamleys
2026-03-30 00:00:00,SO00898_Short_GRN_Qty,HAMLEYS-494514190,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Hamleys
2026-03-30 00:00:00,SO00898_Short_GRN_Qty,HAMLEYS-494514559,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-6,0.0,6.0,Hamleys
2026-03-30 00:00:00,SO00898_Short_GRN_Qty,HAMLEYS-494613899,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-17,0.0,17.0,Hamleys
2026-03-30 00:00:00,SO00898_Short_GRN_Qty,HAMLEYS-494613907,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-7,0.0,7.0,Hamleys
2026-03-30 00:00:00,SO00898_Short_GRN_Qty,HAMLEYS-494614063,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-22,0.0,22.0,Hamleys
2026-03-30 00:00:00,SO00898_Short_GRN_Qty,HAMLEYS-MST-11,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-04-01 00:00:00,SO00899_Short_GRN_Qty,HAMLEYS-494348308,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-20,0.0,20.0,Hamleys
2026-04-01 00:00:00,SO00899_Short_GRN_Qty,HAMLEYS-494348309,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-16,0.0,16.0,Hamleys
2026-04-01 00:00:00,SO00899_Short_GRN_Qty,HAMLEYS-494377478,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-14,0.0,14.0,Hamleys
2026-04-01 00:00:00,SO00899_Short_GRN_Qty,HAMLEYS-494514183,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Hamleys
2026-04-01 00:00:00,SO00899_Short_GRN_Qty,HAMLEYS-494514559,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-6,0.0,6.0,Hamleys
2026-04-01 00:00:00,SO00899_Short_GRN_Qty,HAMLEYS-494614070,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-16,0.0,16.0,Hamleys
2026-04-01 00:00:00,SO00899_Short_GRN_Qty,HAMLEYS-MST-1,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-20,0.0,20.0,Hamleys
2026-04-01 00:00:00,SO00899_Short_GRN_Qty,HAMLEYS-MST-11,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-4,0.0,4.0,Hamleys
2026-04-01 00:00:00,SO00899_Short_GRN_Qty,HAMLEYS-MST-3,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-4,0.0,4.0,Hamleys
2026-04-01 00:00:00,SO00899_Short_GRN_Qty,HAMLEYS-MSZ-15,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-04-01 00:00:00,SO00899_Short_GRN_Qty,HAMLEYS-MSZ-17,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-04-01 00:00:00,SO00899_Short_GRN_Qty,HAMLEYS-MSZ-3,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-04-01 00:00:00,SO00899_Short_GRN_Qty,HAMLEYS-MSZ-7,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-494348308,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-13,0.0,13.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-494424052,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-45,0.0,45.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-494514183,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-494514186,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-16,0.0,16.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-494514187,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-3,0.0,3.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-494514482,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-18,0.0,18.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-494514559,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-7,0.0,7.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-494514562,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-9,0.0,9.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-494613899,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-494614070,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-29,0.0,29.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-MJ-ARA,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-MJ-MVB,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-MJ-VFX,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-5,0.0,5.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-MJ-VWL,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-MST-1,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-16,0.0,16.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-MST-11,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-MST-5,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-MST-7,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-MSZ-10,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-MSZ-14,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-MSZ-20,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-MSZ-5,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-12,0.0,12.0,Hamleys
2026-03-30 00:00:00,SO00900_Short_GRN_Qty,HAMLEYS-MSZ-6,OPP_RSG_MH,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Hamleys
