grn_date,sku,facility,po_code,quantity_received,values_of_goods_received_without_taxes,cost_pu
2025-09-17,410403564004,Opp_WIQ_WB,PO/2526/0006,1,758.48,758.48
2025-09-17,410403564005,Opp_WIQ_KA,PO/2526/0083,1,758.48,758.48
2025-09-17,410403565001,Opp_WIQ_HR,PO/2526/0018,2,2231.26,1115.63
2025-09-17,410403565001,Opp_WIQ_KA,PO/2526/0083,2,2231.26,1115.63
2025-09-17,410403565001,Opp_WIQ_MH,PO/2526/0018,2,2231.26,1115.63
2025-09-17,410403565001,Opp_WIQ_WB,PO/2526/0006,1,1115.63,1115.63
2025-09-17,410403565002,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403565002,Opp_WIQ_KA,PO/2526/0083,2,2231.26,1115.63
2025-09-17,410403565002,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403565002,Opp_WIQ_WB,PO/2526/0006,1,1115.62,1115.62
2025-09-17,410403565003,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403565003,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403565004,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403565004,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403565004,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403565004,Opp_WIQ_WB,PO/2526/0006,1,1115.62,1115.62
2025-09-17,410403565005,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403565006,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403570001,Opp_WIQ_HR,PO/2526/0018,2,981.26,490.63
2025-09-17,410403570001,Opp_WIQ_KA,PO/2526/0083,2,981.26,490.63
2025-09-17,410403570001,Opp_WIQ_MH,PO/2526/0018,2,981.26,490.63
2025-09-17,410403570001,Opp_WIQ_WB,PO/2526/0006,2,981.26,490.63
2025-09-17,410403570002,Opp_WIQ_HR,PO/2526/0018,2,981.26,490.63
2025-09-17,410403570002,Opp_WIQ_KA,PO/2526/0083,2,981.26,490.63
2025-09-17,410403570002,Opp_WIQ_MH,PO/2526/0018,2,981.26,490.63
2025-09-17,410403570002,Opp_WIQ_WB,PO/2526/0006,1,490.63,490.63
2025-09-17,410403570003,Opp_WIQ_KA,PO/2526/0083,2,981.26,490.63
2025-09-17,410403570003,Opp_WIQ_MH,PO/2526/0018,1,490.62,490.62
2025-09-17,410403570003,Opp_WIQ_WB,PO/2526/0006,1,490.62,490.62
2025-09-17,410403570004,Opp_WIQ_KA,PO/2526/0083,2,981.26,490.63
2025-09-17,410403570004,Opp_WIQ_MH,PO/2526/0018,1,490.62,490.62
2025-09-17,410403570004,Opp_WIQ_WB,PO/2526/0006,1,490.62,490.62
2025-09-17,410403570005,Opp_WIQ_HR,PO/2526/0018,1,490.62,490.62
2025-09-17,410403570005,Opp_WIQ_KA,PO/2526/0083,1,490.62,490.62
2025-09-17,410403570005,Opp_WIQ_MH,PO/2526/0018,1,490.62,490.62
2025-09-17,410403570005,Opp_WIQ_WB,PO/2526/0006,1,490.62,490.62
2025-09-17,410403571001,Opp_WIQ_HR,PO/2526/0018,2,2052.68,1026.34
2025-09-17,410403571001,Opp_WIQ_KA,PO/2526/0083,2,2052.68,1026.34
2025-09-17,410403571001,Opp_WIQ_MH,PO/2526/0018,2,2052.68,1026.34
2025-09-17,410403571001,Opp_WIQ_WB,PO/2526/0006,2,2052.68,1026.34
2025-09-17,410403571002,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403571002,Opp_WIQ_KA,PO/2526/0083,2,2052.68,1026.34
2025-09-17,410403571002,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403571002,Opp_WIQ_WB,PO/2526/0006,1,1026.34,1026.34
2025-09-17,410403571003,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403571003,Opp_WIQ_KA,PO/2526/0083,2,2052.68,1026.34
2025-09-17,410403571003,Opp_WIQ_MH,PO/2526/0018,2,2052.68,1026.34
2025-09-17,410403571003,Opp_WIQ_WB,PO/2526/0006,1,1026.34,1026.34
2025-09-17,410403571004,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403571004,Opp_WIQ_KA,PO/2526/0083,2,2052.68,1026.34
2025-09-17,410403571004,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403571004,Opp_WIQ_WB,PO/2526/0006,1,1026.34,1026.34
2025-09-17,410403571005,Opp_WIQ_KA,PO/2526/0083,1,1026.34,1026.34
2025-09-17,410403571005,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403571006,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403571006,Opp_WIQ_KA,PO/2526/0083,1,1026.34,1026.34
2025-09-17,410403571006,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403573001,Opp_WIQ_HR,PO/2526/0018,2,2231.26,1115.63
2025-09-17,410403573001,Opp_WIQ_KA,PO/2526/0083,2,2231.26,1115.63
2025-09-17,410403573001,Opp_WIQ_MH,PO/2526/0018,2,2231.26,1115.63
2025-09-17,410403573001,Opp_WIQ_WB,PO/2526/0006,2,2231.26,1115.63
2025-09-17,410403573002,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403573002,Opp_WIQ_KA,PO/2526/0083,2,2231.26,1115.63
2025-09-17,410403573002,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403573002,Opp_WIQ_WB,PO/2526/0006,1,1115.62,1115.62
2025-09-17,410403573003,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403573003,Opp_WIQ_KA,PO/2526/0083,2,2231.26,1115.63
2025-09-17,410403573003,Opp_WIQ_MH,PO/2526/0018,2,2231.26,1115.63
2025-09-17,410403573003,Opp_WIQ_WB,PO/2526/0006,1,1115.62,1115.62
2025-09-17,410403573004,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403573004,Opp_WIQ_KA,PO/2526/0083,2,2231.26,1115.63
2025-09-17,410403573004,Opp_WIQ_MH,PO/2526/0018,2,2231.26,1115.63
2025-09-17,410403573004,Opp_WIQ_WB,PO/2526/0006,1,1115.62,1115.62
2025-09-17,410403573005,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403573005,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403573005,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403573006,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403573006,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403574001,Opp_WIQ_HR,PO/2526/0018,1,579.91,579.91
2025-09-17,410403574001,Opp_WIQ_KA,PO/2526/0083,1,579.91,579.91
2025-09-17,410403574001,Opp_WIQ_MH,PO/2526/0018,1,579.91,579.91
2025-09-17,410403574001,Opp_WIQ_WB,PO/2526/0006,1,579.91,579.91
2025-09-17,410403574002,Opp_WIQ_HR,PO/2526/0018,1,579.91,579.91
2025-09-17,410403574002,Opp_WIQ_WB,PO/2526/0006,1,579.91,579.91
2025-09-17,410403574003,Opp_WIQ_HR,PO/2526/0018,1,579.91,579.91
2025-09-17,410403574005,Opp_WIQ_HR,PO/2526/0018,1,579.91,579.91
2025-09-17,410403574005,Opp_WIQ_MH,PO/2526/0018,1,579.91,579.91
2025-09-17,410403574006,Opp_WIQ_HR,PO/2526/0018,1,579.91,579.91
2025-09-17,410403574006,Opp_WIQ_KA,PO/2526/0083,1,579.91,579.91
2025-09-17,410403574006,Opp_WIQ_MH,PO/2526/0018,1,579.91,579.91
2025-09-17,410403574006,Opp_WIQ_WB,PO/2526/0006,1,579.91,579.91
2025-09-17,410403574007,Opp_WIQ_HR,PO/2526/0018,1,579.91,579.91
2025-09-17,410403574007,Opp_WIQ_KA,PO/2526/0083,1,579.91,579.91
2025-09-17,410403574007,Opp_WIQ_MH,PO/2526/0018,1,579.91,579.91
2025-09-17,410403574008,Opp_WIQ_HR,PO/2526/0018,1,579.91,579.91
2025-09-17,410403574008,Opp_WIQ_KA,PO/2526/0083,1,579.91,579.91
2025-09-17,410403574008,Opp_WIQ_MH,PO/2526/0018,1,579.91,579.91
2025-09-17,410403575003,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403575003,Opp_WIQ_KA,PO/2526/0083,2,2231.26,1115.63
2025-09-17,410403575003,Opp_WIQ_MH,PO/2526/0018,2,2231.26,1115.63
2025-09-17,410403575003,Opp_WIQ_WB,PO/2526/0006,1,1115.62,1115.62
2025-09-17,410403575004,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403575004,Opp_WIQ_KA,PO/2526/0083,2,2231.26,1115.63
2025-09-17,410403575004,Opp_WIQ_MH,PO/2526/0018,2,2231.26,1115.63
2025-09-17,410403575004,Opp_WIQ_WB,PO/2526/0006,1,1115.62,1115.62
2025-09-17,410403575005,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403575006,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403575006,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403575006,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403576001,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576001,Opp_WIQ_KA,PO/2526/0083,1,1026.34,1026.34
2025-09-17,410403576001,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576001,Opp_WIQ_WB,PO/2526/0006,1,1026.34,1026.34
2025-09-17,410403576002,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576002,Opp_WIQ_KA,PO/2526/0083,2,2052.68,1026.34
2025-09-17,410403576002,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576002,Opp_WIQ_WB,PO/2526/0006,1,1026.34,1026.34
2025-09-17,410403576003,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576003,Opp_WIQ_KA,PO/2526/0083,1,1026.34,1026.34
2025-09-17,410403576003,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576003,Opp_WIQ_WB,PO/2526/0006,1,1026.34,1026.34
2025-09-17,410403576004,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576004,Opp_WIQ_KA,PO/2526/0083,1,1026.34,1026.34
2025-09-17,410403576004,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576004,Opp_WIQ_WB,PO/2526/0006,1,1026.34,1026.34
2025-09-17,410403576005,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576005,Opp_WIQ_KA,PO/2526/0083,1,1026.34,1026.34
2025-09-17,410403576005,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576005,Opp_WIQ_WB,PO/2526/0006,1,1026.34,1026.34
2025-09-17,410403576006,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576006,Opp_WIQ_KA,PO/2526/0083,1,1026.34,1026.34
2025-09-17,410403576006,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576006,Opp_WIQ_WB,PO/2526/0006,1,1026.34,1026.34
2025-09-17,410403576007,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576007,Opp_WIQ_KA,PO/2526/0083,1,1026.34,1026.34
2025-09-17,410403576007,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576008,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403576008,Opp_WIQ_KA,PO/2526/0083,1,1026.34,1026.34
2025-09-17,410403576008,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403577001,Opp_WIQ_HR,PO/2526/0018,1,579.91,579.91
2025-09-17,410403577001,Opp_WIQ_KA,PO/2526/0083,1,579.91,579.91
2025-09-17,410403577001,Opp_WIQ_MH,PO/2526/0018,1,579.91,579.91
2025-09-17,410403577001,Opp_WIQ_WB,PO/2526/0006,1,579.91,579.91
2025-09-17,410403577006,Opp_WIQ_HR,PO/2526/0018,1,579.91,579.91
2025-09-17,410403577006,Opp_WIQ_KA,PO/2526/0083,1,579.91,579.91
2025-09-17,410403577006,Opp_WIQ_MH,PO/2526/0018,1,579.91,579.91
2025-09-17,410403577006,Opp_WIQ_WB,PO/2526/0006,1,579.91,579.91
2025-09-17,410403577007,Opp_WIQ_HR,PO/2526/0018,1,579.91,579.91
2025-09-17,410403577007,Opp_WIQ_KA,PO/2526/0083,1,579.91,579.91
2025-09-17,410403577007,Opp_WIQ_MH,PO/2526/0018,1,579.91,579.91
2025-09-17,410403577008,Opp_WIQ_HR,PO/2526/0018,1,579.91,579.91
2025-09-17,410403577008,Opp_WIQ_KA,PO/2526/0083,1,579.91,579.91
2025-09-17,410403577008,Opp_WIQ_MH,PO/2526/0018,1,579.91,579.91
2025-09-17,410403581001,Opp_WIQ_HR,PO/2526/0018,2,1784.82,892.41
2025-09-17,410403581001,Opp_WIQ_KA,PO/2526/0083,3,2677.23,892.41
2025-09-17,410403581001,Opp_WIQ_MH,PO/2526/0018,2,1784.82,892.41
2025-09-17,410403581001,Opp_WIQ_WB,PO/2526/0006,2,1784.82,892.41
2025-09-17,410403581002,Opp_WIQ_HR,PO/2526/0018,2,1784.82,892.41
2025-09-17,410403581002,Opp_WIQ_KA,PO/2526/0083,2,1784.82,892.41
2025-09-17,410403581002,Opp_WIQ_MH,PO/2526/0018,2,1784.82,892.41
2025-09-17,410403581002,Opp_WIQ_WB,PO/2526/0006,1,892.41,892.41
2025-09-17,410403581003,Opp_WIQ_HR,PO/2526/0018,1,892.41,892.41
2025-09-17,410403581003,Opp_WIQ_KA,PO/2526/0083,2,1784.82,892.41
2025-09-17,410403581003,Opp_WIQ_MH,PO/2526/0018,2,1784.82,892.41
2025-09-17,410403581003,Opp_WIQ_WB,PO/2526/0006,1,892.41,892.41
2025-09-17,410403581004,Opp_WIQ_HR,PO/2526/0018,1,892.41,892.41
2025-09-17,410403581004,Opp_WIQ_KA,PO/2526/0083,2,1784.82,892.41
2025-09-17,410403581004,Opp_WIQ_MH,PO/2526/0018,1,892.41,892.41
2025-09-17,410403581004,Opp_WIQ_WB,PO/2526/0006,1,892.41,892.41
2025-09-17,410403581005,Opp_WIQ_HR,PO/2526/0018,1,892.41,892.41
2025-09-17,410403581005,Opp_WIQ_KA,PO/2526/0083,1,892.41,892.41
2025-09-17,410403581005,Opp_WIQ_MH,PO/2526/0018,1,892.41,892.41
2025-09-17,410403584001,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403584001,Opp_WIQ_KA,PO/2526/0083,2,2052.68,1026.34
2025-09-17,410403584001,Opp_WIQ_MH,PO/2526/0018,2,2052.68,1026.34
2025-09-17,410403584001,Opp_WIQ_WB,PO/2526/0006,2,2052.68,1026.34
2025-09-17,410403584002,Opp_WIQ_KA,PO/2526/0083,2,2052.68,1026.34
2025-09-17,410403584002,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403584003,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403584003,Opp_WIQ_KA,PO/2526/0083,2,2052.68,1026.34
2025-09-17,410403584003,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403584003,Opp_WIQ_WB,PO/2526/0006,1,1026.34,1026.34
2025-09-17,410403584004,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403584004,Opp_WIQ_KA,PO/2526/0083,2,2052.68,1026.34
2025-09-17,410403584004,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403584004,Opp_WIQ_WB,PO/2526/0006,1,1026.34,1026.34
2025-09-17,410403584005,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403584005,Opp_WIQ_KA,PO/2526/0083,1,1026.34,1026.34
2025-09-17,410403584005,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403584005,Opp_WIQ_WB,PO/2526/0006,1,1026.34,1026.34
2025-09-17,410403584006,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403584006,Opp_WIQ_KA,PO/2526/0083,1,1026.34,1026.34
2025-09-17,410403584006,Opp_WIQ_MH,PO/2526/0018,1,1026.34,1026.34
2025-09-17,410403585001,Opp_WIQ_KA,PO/2526/0083,2,1338.4,669.2
2025-09-17,410403585001,Opp_WIQ_MH,PO/2526/0018,2,1338.4,669.2
2025-09-17,410403585001,Opp_WIQ_WB,PO/2526/0006,2,1338.4,669.2
2025-09-17,410403585002,Opp_WIQ_KA,PO/2526/0083,2,1338.4,669.2
2025-09-17,410403585002,Opp_WIQ_MH,PO/2526/0018,2,1338.4,669.2
2025-09-17,410403585002,Opp_WIQ_WB,PO/2526/0006,1,669.2,669.2
2025-09-17,410403585003,Opp_WIQ_HR,PO/2526/0018,1,669.2,669.2
2025-09-17,410403585003,Opp_WIQ_KA,PO/2526/0083,2,1338.4,669.2
2025-09-17,410403585003,Opp_WIQ_MH,PO/2526/0018,2,1338.4,669.2
2025-09-17,410403585003,Opp_WIQ_WB,PO/2526/0006,1,669.2,669.2
2025-09-17,410403585004,Opp_WIQ_KA,PO/2526/0083,1,669.19,669.19
2025-09-17,410403585005,Opp_WIQ_KA,PO/2526/0083,1,669.19,669.19
2025-09-17,410403635001,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403635001,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403635001,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403635001,Opp_WIQ_WB,PO/2526/0006,1,1115.62,1115.62
2025-09-17,410403635007,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403635007,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403635007,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403635008,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403635008,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403635008,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403639001,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403639001,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403639001,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403639001,Opp_WIQ_WB,PO/2526/0006,1,1115.62,1115.62
2025-09-17,410403639002,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403639002,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403639002,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403639005,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403639006,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403639006,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403639006,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403639006,Opp_WIQ_WB,PO/2526/0006,1,1115.62,1115.62
2025-09-17,410403639007,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403639007,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403639007,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403639008,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403639008,Opp_WIQ_KA,PO/2526/0083,1,1115.62,1115.62
2025-09-17,410403639008,Opp_WIQ_MH,PO/2526/0018,1,1115.62,1115.62
2025-09-17,410403646001,Opp_WIQ_HR,PO/2526/0018,2,2677.68,1338.84
2025-09-17,410403646001,Opp_WIQ_KA,PO/2526/0083,2,2677.68,1338.84
2025-09-17,410403646001,Opp_WIQ_MH,PO/2526/0018,2,2677.68,1338.84
2025-09-17,410403646001,Opp_WIQ_WB,PO/2526/0006,1,1338.84,1338.84
2025-09-17,410403646002,Opp_WIQ_HR,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403646002,Opp_WIQ_KA,PO/2526/0083,3,4016.52,1338.84
2025-09-17,410403646002,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403646002,Opp_WIQ_WB,PO/2526/0006,1,1338.84,1338.84
2025-09-17,410403646003,Opp_WIQ_HR,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403646003,Opp_WIQ_KA,PO/2526/0083,2,2677.68,1338.84
2025-09-17,410403646003,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403646003,Opp_WIQ_WB,PO/2526/0006,1,1338.84,1338.84
2025-09-17,410403646004,Opp_WIQ_HR,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403646004,Opp_WIQ_KA,PO/2526/0083,2,2677.68,1338.84
2025-09-17,410403646004,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403646004,Opp_WIQ_WB,PO/2526/0006,1,1338.84,1338.84
2025-09-17,410403646005,Opp_WIQ_HR,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403646005,Opp_WIQ_KA,PO/2526/0083,1,1338.84,1338.84
2025-09-17,410403646005,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403646006,Opp_WIQ_KA,PO/2526/0083,1,1338.84,1338.84
2025-09-17,410403646006,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403646007,Opp_WIQ_KA,PO/2526/0083,1,1338.84,1338.84
2025-09-17,410403646007,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403647001,Opp_WIQ_HR,PO/2526/0018,2,2677.68,1338.84
2025-09-17,410403647001,Opp_WIQ_KA,PO/2526/0083,2,2677.68,1338.84
2025-09-17,410403647001,Opp_WIQ_MH,PO/2526/0018,2,2677.68,1338.84
2025-09-17,410403647001,Opp_WIQ_WB,PO/2526/0006,1,1338.84,1338.84
2025-09-17,410403647002,Opp_WIQ_HR,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403647002,Opp_WIQ_KA,PO/2526/0083,3,4016.52,1338.84
2025-09-17,410403647002,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403647002,Opp_WIQ_WB,PO/2526/0006,1,1338.84,1338.84
2025-09-17,410403647003,Opp_WIQ_HR,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403647003,Opp_WIQ_KA,PO/2526/0083,2,2677.68,1338.84
2025-09-17,410403647003,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403647003,Opp_WIQ_WB,PO/2526/0006,1,1338.84,1338.84
2025-09-17,410403647004,Opp_WIQ_HR,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403647004,Opp_WIQ_KA,PO/2526/0083,2,2677.68,1338.84
2025-09-17,410403647004,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403647004,Opp_WIQ_WB,PO/2526/0006,1,1338.84,1338.84
2025-09-17,410403647005,Opp_WIQ_HR,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403647005,Opp_WIQ_KA,PO/2526/0083,1,1338.84,1338.84
2025-09-17,410403647005,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403647006,Opp_WIQ_KA,PO/2526/0083,1,1338.84,1338.84
2025-09-17,410403647006,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403647007,Opp_WIQ_KA,PO/2526/0083,1,1338.84,1338.84
2025-09-17,410403647007,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403648001,Opp_WIQ_HR,PO/2526/0018,1,2008.48,2008.48
2025-09-17,410403648001,Opp_WIQ_KA,PO/2526/0083,1,2008.48,2008.48
2025-09-17,410403648001,Opp_WIQ_MH,PO/2526/0018,1,2008.48,2008.48
2025-09-17,410403648002,Opp_WIQ_HR,PO/2526/0018,1,2008.48,2008.48
2025-09-17,410403648002,Opp_WIQ_KA,PO/2526/0083,1,2008.48,2008.48
2025-09-17,410403648002,Opp_WIQ_MH,PO/2526/0018,1,2008.48,2008.48
2025-09-17,410403648003,Opp_WIQ_HR,PO/2526/0018,1,2008.48,2008.48
2025-09-17,410403648003,Opp_WIQ_KA,PO/2526/0083,1,2008.48,2008.48
2025-09-17,410403648003,Opp_WIQ_MH,PO/2526/0018,1,2008.48,2008.48
2025-09-17,410403648003,Opp_WIQ_WB,PO/2526/0006,1,2008.48,2008.48
2025-09-17,410403648004,Opp_WIQ_HR,PO/2526/0018,1,2008.48,2008.48
2025-09-17,410403648004,Opp_WIQ_KA,PO/2526/0083,1,2008.48,2008.48
2025-09-17,410403648004,Opp_WIQ_MH,PO/2526/0018,1,2008.48,2008.48
2025-09-17,410403648004,Opp_WIQ_WB,PO/2526/0006,1,2008.48,2008.48
2025-09-17,410403648005,Opp_WIQ_HR,PO/2526/0018,1,2008.48,2008.48
2025-09-17,410403648005,Opp_WIQ_KA,PO/2526/0083,1,2008.48,2008.48
2025-09-17,410403648005,Opp_WIQ_MH,PO/2526/0018,1,2008.48,2008.48
2025-09-17,410403648006,Opp_WIQ_HR,PO/2526/0018,1,2008.48,2008.48
2025-09-17,410403648006,Opp_WIQ_KA,PO/2526/0083,1,2008.48,2008.48
2025-09-17,410403648006,Opp_WIQ_MH,PO/2526/0018,1,2008.48,2008.48
2025-09-17,410403650001,Opp_WIQ_HR,PO/2526/0018,2,2677.68,1338.84
2025-09-17,410403650001,Opp_WIQ_KA,PO/2526/0083,2,2677.68,1338.84
2025-09-17,410403650001,Opp_WIQ_MH,PO/2526/0018,2,2677.68,1338.84
2025-09-17,410403650001,Opp_WIQ_WB,PO/2526/0006,1,1338.84,1338.84
2025-09-17,410403650002,Opp_WIQ_HR,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403650002,Opp_WIQ_KA,PO/2526/0083,3,4016.52,1338.84
2025-09-17,410403650002,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403650002,Opp_WIQ_WB,PO/2526/0006,1,1338.84,1338.84
2025-09-17,410403650003,Opp_WIQ_HR,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403650003,Opp_WIQ_KA,PO/2526/0083,2,2677.68,1338.84
2025-09-17,410403650003,Opp_WIQ_MH,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403650003,Opp_WIQ_WB,PO/2526/0006,1,1338.84,1338.84
2025-09-17,410403650004,Opp_WIQ_HR,PO/2526/0018,1,1338.84,1338.84
2025-09-17,410403650004,Opp_WIQ_KA,PO/2526/0083,2,2677.68,1338.84
